@
Linux 4.14.0-115.el7a.aarch64 (localhost.localdomain) 	2019年03月12日 	_aarch64_	(64 CPU)

01时06分04秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时12分28秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   16   36.46    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01时12分28秒   17   31.52    0.00   17.39    0.00    0.00    0.00    0.00    0.00    0.00   51.09
01时12分28秒   18   37.89    0.00   10.53    0.00    0.00    2.11    0.00    0.00    0.00   49.47
01时12分28秒   19   35.79    0.00   13.68    0.00    0.00    0.00    0.00    0.00    0.00   50.53
01时12分28秒   20   32.99    0.00   19.59    0.00    0.00    0.00    0.00    0.00    0.00   47.42
01时12分28秒   21   36.63    0.00   17.82    0.00    0.00    0.99    0.00    0.00    0.00   44.55
01时12分28秒   22   34.29    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   45.71
01时12分28秒   23   37.50    0.00   14.42    0.00    0.00    0.96    0.00    0.00    0.00   47.12
01时12分28秒   24   36.79    0.00   17.92    0.00    0.00    0.94    0.00    0.00    0.00   44.34
01时12分28秒   25   34.00    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
01时12分28秒   26   30.00    0.00   23.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
01时12分28秒   27   33.33    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   47.47
01时12分28秒   28   39.58    0.00   10.42    0.00    0.00    1.04    0.00    0.00    0.00   48.96
01时12分28秒   29   38.38    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   46.46
01时12分28秒   30   34.41    0.00   15.05    0.00    0.00    0.00    0.00    0.00    0.00   50.54
01时12分28秒   31   36.27    0.00   18.63    0.00    0.00    0.00    0.00    0.00    0.00   45.10
01时12分28秒   32    9.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
01时12分28秒   33    6.19    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   89.69
01时12分28秒   34    8.65    0.00    7.69    0.00    0.00    0.00    0.00    0.00    0.00   83.65
01时12分28秒   35    8.16    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   88.78
01时12分28秒   36    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
01时12分28秒   37    2.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.96
01时12分28秒   38   52.48    0.00   37.62    0.00    0.00    5.94    0.00    0.00    0.00    3.96
01时12分28秒   39    3.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01时12分28秒   40    5.10    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   88.78
01时12分28秒   41    8.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
01时12分28秒   42    7.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
01时12分28秒   43    5.21    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   91.67
01时12分28秒   44    4.04    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   88.89
01时12分28秒   45    6.12    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   89.80
01时12分28秒   46   10.68    0.00    3.88    0.00    0.00    0.00    0.00    0.00    0.00   85.44
01时12分28秒   47    7.92    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   88.12
01时12分28秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时12分28秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时12分29秒  all   10.85    0.00    6.32    0.11    0.00    0.27    0.00    0.00    0.00   82.46
01时12分29秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   16   33.33    0.00   18.18    0.00    0.00    2.02    0.00    0.00    0.00   46.46
01时12分29秒   17   36.08    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   48.45
01时12分29秒   18   31.73    0.00   21.15    0.00    0.00    0.96    0.00    0.00    0.00   46.15
01时12分29秒   19   35.24    0.00   18.10    0.00    0.00    1.90    0.00    0.00    0.00   44.76
01时12分29秒   20   34.65    0.00   19.80    0.00    0.00    0.99    0.00    0.00    0.00   44.55
01时12分29秒   21   32.99    0.00   19.59    7.22    0.00    1.03    0.00    0.00    0.00   39.18
01时12分29秒   22   42.31    0.00   10.58    0.00    0.00    0.96    0.00    0.00    0.00   46.15
01时12分29秒   23   33.67    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   48.98
01时12分29秒   24   33.33    0.00   20.95    0.00    0.00    0.00    0.00    0.00    0.00   45.71
01时12分29秒   25   33.98    0.00   19.42    0.00    0.00    0.00    0.00    0.00    0.00   46.60
01时12分29秒   26   38.78    0.00   12.24    0.00    0.00    1.02    0.00    0.00    0.00   47.96
01时12分29秒   27   29.29    0.00   22.22    0.00    0.00    1.01    0.00    0.00    0.00   47.47
01时12分29秒   28   28.04    0.00   27.10    0.00    0.00    0.93    0.00    0.00    0.00   43.93
01时12分29秒   29   38.53    0.00   15.60    0.00    0.00    0.92    0.00    0.00    0.00   44.95
01时12分29秒   30   36.73    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   51.02
01时12分29秒   31   35.92    0.00   17.48    0.00    0.00    0.00    0.00    0.00    0.00   46.60
01时12分29秒   32    7.07    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   86.87
01时12分29秒   33    8.74    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00   84.47
01时12分29秒   34    6.86    0.00    7.84    0.00    0.00    0.00    0.00    0.00    0.00   85.29
01时12分29秒   35    6.25    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   90.62
01时12分29秒   36    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
01时12分29秒   37    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01时12分29秒   38   47.00    0.00   47.00    0.00    0.00    5.00    0.00    0.00    0.00    1.00
01时12分29秒   39    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
01时12分29秒   40    7.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
01时12分29秒   41    3.16    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   91.58
01时12分29秒   42    6.19    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   89.69
01时12分29秒   43    4.95    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   86.14
01时12分29秒   44    9.90    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   87.13
01时12分29秒   45    7.22    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   89.69
01时12分29秒   46    9.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
01时12分29秒   47    7.14    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   88.78
01时12分29秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分29秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时12分29秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时12分30秒  all   10.84    0.00    6.28    0.00    0.00    0.25    0.00    0.00    0.00   82.63
01时12分30秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分30秒   16   30.61    0.00   20.41    0.00    0.00    1.02    0.00    0.00    0.00   47.96
01时12分30秒   17   40.40    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   47.47
01时12分30秒   18   29.90    0.00   21.65    0.00    0.00    2.06    0.00    0.00    0.00   46.39
01时12分30秒   19   31.37    0.00   19.61    0.00    0.00    1.96    0.00    0.00    0.00   47.06
01时12分30秒   20   39.05    0.00   18.10    0.00    0.00    0.00    0.00    0.00    0.00   42.86
01时12分30秒   21   32.38    0.00   23.81    0.00    0.00    0.00    0.00    0.00    0.00   43.81
01时12分30秒   22   35.29    0.00   14.71    0.00    0.00    0.98    0.00    0.00    0.00   49.02
01时12分30秒   23   28.87    0.00   20.62    0.00    0.00    1.03    0.00    0.00    0.00   49.48
01时12分30秒   24   36.89    0.00   17.48    0.00    0.00    0.97    0.00    0.00    0.00   44.66
01时12分30秒   25   34.00    0.00   22.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
01时12分30秒   26   39.00    0.00   15.00    0.00    0.00    1.00    0.00    0.00    0.00   45.00
01时12分30秒   27   33.33    0.00   20.20    0.00    0.00    0.00    0.00    0.00    0.00   46.46
01时12分30秒   28   31.31    0.00   21.21    0.00    0.00    2.02    0.00    0.00    0.00   45.45
01时12分30秒   29   28.12    0.00   23.96    0.00    0.00    1.04    0.00    0.00    0.00   46.88
01时12分30秒   30   38.00    0.00   14.00    0.00    0.00    1.00    0.00    0.00    0.00   47.00
01时12分30秒   31   31.96    0.00   21.65    0.00    0.00    0.00    0.00    0.00    0.00   46.39
01时12分30秒   32    9.09    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   87.88
01时12分30秒   33   11.43    0.00    6.67    0.00    0.00    0.00    0.00    0.00    0.00   81.90
01时12分30秒   34    8.25    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   88.66
01时12分30秒   35    9.71    0.00    5.83    0.00    0.00    0.00    0.00    0.00    0.00   84.47
01时12分30秒   36    3.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01时12分30秒   37    1.96    0.00    1.96    0.00    0.00    0.00    0.00    0.00    0.00   96.08
01时12分30秒   38   47.00    0.00   47.00    0.00    0.00    3.00    0.00    0.00    0.00    3.00
01时12分30秒   39    1.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.96
01时12分30秒   40    4.26    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   92.55
01时12分30秒   41    5.21    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   91.67
01时12分30秒   42    7.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
01时12分30秒   43    6.19    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   89.69
